person_id,query_id,query_text,engine,rank,movie_key,movie_title,movie_overview,relevance_grade
P06,21,"A small seaside community is terrorized by a massive, man-eating predator, forcing a reluctant local law enforcement officer, a marine biologist, and a grizzled shark hunter to venture out onto the open ocean to destroy the beast.",bm25,3,avatar,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",0
P06,21,"A small seaside community is terrorized by a massive, man-eating predator, forcing a reluctant local law enforcement officer, a marine biologist, and a grizzled shark hunter to venture out onto the open ocean to destroy the beast.",bm25,4,killer,"Killer, The","A paranormal investigator is caught up in an unusual criminal revenge case - the guilty one is always a goldfish. One death follows another, always different and very violent. The causes lie far back ",1
P06,21,"A small seaside community is terrorized by a massive, man-eating predator, forcing a reluctant local law enforcement officer, a marine biologist, and a grizzled shark hunter to venture out onto the open ocean to destroy the beast.",bm25,5,jurassicparklostworld,Jurassic Park: The Lost World,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret l",0
P06,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",bm25,1,gandh,Gandh,"A silent black comedy, about the monetary needs of a character & how it impacts the others. A young, unemployed graduate Mahadev's struggle to land a job through any means possible and crosses paths w",0
P06,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",bm25,2,gandhi,Gandhi,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the",0
P06,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",bm25,3,hellboundhellraiserii,Hellbound: Hellraiser II,Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II is a feature length documentary uncovering the history and the making of Clive Barker's Hellraiser and Hellbound: Hellraiser II films.,0
P06,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",bm25,4,realpain,A Real Pain,Mismatched cousins David and Benji reunite for a tour through Poland to honor their beloved grandmother. The adventure takes a turn when the pair's old tensions resurface against the backdrop of their,0
P06,31,"An unremarkable college professor suddenly finds himself appearing in the dreams of millions of strangers, only to watch his life unravel as his passive presence in their subconscious turns into a source of collective obsession and eventual hostility.",bm25,5,sleeplessinseattle,Sleepless in Seattle,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Across the country, an engaged woman becomes convinced that they belong together, despite",0
P06,2,"A paroled convict and his passionate girlfriend go on the run across a surreal, violent landscape to escape the girl's deranged mother and her criminal associates, all while navigating a dark, dreamlike journey fueled by rock and roll and the power of true love.",hybrid,1,peggy_sue_got_married,Peggy Sue Got Married,,0
P06,2,"A paroled convict and his passionate girlfriend go on the run across a surreal, violent landscape to escape the girl's deranged mother and her criminal associates, all while navigating a dark, dreamlike journey fueled by rock and roll and the power of true love.",hybrid,2,henry's_crime,Henry's Crime,,0
P06,2,"A paroled convict and his passionate girlfriend go on the run across a surreal, violent landscape to escape the girl's deranged mother and her criminal associates, all while navigating a dark, dreamlike journey fueled by rock and roll and the power of true love.",hybrid,3,wild_at_heart,Wild at Heart,,0
P06,2,"A paroled convict and his passionate girlfriend go on the run across a surreal, violent landscape to escape the girl's deranged mother and her criminal associates, all while navigating a dark, dreamlike journey fueled by rock and roll and the power of true love.",hybrid,4,public_enemies,Public Enemies,,0
P06,2,"A paroled convict and his passionate girlfriend go on the run across a surreal, violent landscape to escape the girl's deranged mother and her criminal associates, all while navigating a dark, dreamlike journey fueled by rock and roll and the power of true love.",hybrid,5,"producer,_the","Producer, The",,0
P06,15,"A talented software engineer is digitized and transported into a vibrant, neon-lit virtual world where he must join forces with a security program to overthrow a tyrannical artificial intelligence that controls the digital landscape.",hybrid,1,tron:_legacy,TRON: Legacy,,0
P06,15,"A talented software engineer is digitized and transported into a vibrant, neon-lit virtual world where he must join forces with a security program to overthrow a tyrannical artificial intelligence that controls the digital landscape.",hybrid,2,tron,TRON,"When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world and becomes part of the very game he is designing. In his mission through",0
P06,15,"A talented software engineer is digitized and transported into a vibrant, neon-lit virtual world where he must join forces with a security program to overthrow a tyrannical artificial intelligence that controls the digital landscape.",hybrid,3,"matrix,_the_(1997)","Matrix, The (1997)",,0
P06,15,"A talented software engineer is digitized and transported into a vibrant, neon-lit virtual world where he must join forces with a security program to overthrow a tyrannical artificial intelligence that controls the digital landscape.",hybrid,4,antitrust,Antitrust,A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.,0
P06,15,"A talented software engineer is digitized and transported into a vibrant, neon-lit virtual world where he must join forces with a security program to overthrow a tyrannical artificial intelligence that controls the digital landscape.",hybrid,5,eternal_sunshine_of_the_spotless_mind,Eternal Sunshine of the Spotless Mind,,0
